version,id,step,world_index,phase,N,history_length,known_count,rejected
v1,997,11,0,middle,15,170,11,1
v1,997,11,1,middle,15,170,11,0
v2,997,11,0,middle,15,170,11,0
v2,997,11,1,middle,15,170,11,0
v1,809,9,0,middle,13,140,11,1
v1,809,9,1,middle,13,140,11,0
v2,809,9,0,middle,13,140,11,0
v2,809,9,1,middle,13,140,11,0
v1,115,10,0,middle,16,169,9,0
v1,115,10,1,middle,16,169,9,0
v2,115,10,0,middle,16,169,9,0
v2,115,10,1,middle,16,169,9,0
v1,460,9,0,middle,16,155,10,0
v1,460,9,1,middle,16,155,10,0
v2,460,9,0,middle,16,155,10,0
v2,460,9,1,middle,16,155,10,0
v1,471,8,0,middle,16,150,5,0
v1,471,8,1,middle,16,150,5,0
v2,471,8,0,middle,16,150,5,0
v2,471,8,1,middle,16,150,5,0
v1,617,9,0,middle,13,155,7,1
v1,617,9,1,middle,13,155,7,0
v2,617,9,0,middle,13,155,7,0
v2,617,9,1,middle,13,155,7,0
v1,725,15,0,middle,13,231,11,0
v1,725,15,1,middle,13,231,11,0
v2,725,15,0,middle,13,231,11,0
v2,725,15,1,middle,13,231,11,0
v1,710,16,0,middle,10,287,10,0
v1,710,16,1,middle,10,287,10,1
v2,710,16,0,middle,10,287,10,0
v2,710,16,1,middle,10,287,10,0
v1,994,13,0,middle,12,184,11,0
v1,994,13,1,middle,12,184,11,1
v2,994,13,0,middle,12,184,11,0
v2,994,13,1,middle,12,184,11,0
v1,19,11,0,middle,16,174,14,0
v1,19,11,1,middle,16,174,14,0
v2,19,11,0,middle,16,174,14,0
v2,19,11,1,middle,16,174,14,0
v1,803,10,0,middle,13,178,10,0
v1,803,10,1,middle,13,178,10,0
v2,803,10,0,middle,13,178,10,0
v2,803,10,1,middle,13,178,10,0
v1,956,12,0,middle,10,228,8,0
v1,956,12,1,middle,10,228,8,0
v2,956,12,0,middle,10,228,8,0
v2,956,12,1,middle,10,228,8,0
v1,184,10,0,middle,16,179,14,0
v1,184,10,1,middle,16,179,14,0
v2,184,10,0,middle,16,179,14,0
v2,184,10,1,middle,16,179,14,0
v1,441,13,0,middle,16,210,11,0
v1,441,13,1,middle,16,210,11,0
v2,441,13,0,middle,16,210,11,0
v2,441,13,1,middle,16,210,11,0
v1,55,12,0,middle,16,186,13,0
v1,55,12,1,middle,16,186,13,1
v2,55,12,0,middle,16,186,13,0
v2,55,12,1,middle,16,186,13,0
v1,22,9,0,middle,16,159,11,0
v1,22,9,1,middle,16,159,11,1
v2,22,9,0,middle,16,159,11,0
v2,22,9,1,middle,16,159,11,0
v1,864,13,0,middle,14,187,14,0
v1,864,13,1,middle,14,187,14,0
v2,864,13,0,middle,14,187,14,0
v2,864,13,1,middle,14,187,14,0
v1,225,7,0,middle,16,112,12,0
v1,225,7,1,middle,16,112,12,0
v2,225,7,0,middle,16,112,12,0
v2,225,7,1,middle,16,112,12,0
v1,309,7,0,middle,16,124,14,1
v1,309,7,1,middle,16,124,14,1
v2,309,7,0,middle,16,124,14,0
v2,309,7,1,middle,16,124,14,0
v1,870,12,0,middle,14,165,13,0
v1,870,12,1,middle,14,165,13,0
v2,870,12,0,middle,14,165,13,0
v2,870,12,1,middle,14,165,13,0
v1,441,10,0,middle,16,174,10,1
v1,441,10,1,middle,16,174,10,0
v2,441,10,0,middle,16,174,10,0
v2,441,10,1,middle,16,174,10,0
v1,93,12,0,middle,16,210,12,0
v1,93,12,1,middle,16,210,12,0
v2,93,12,0,middle,16,210,12,0
v2,93,12,1,middle,16,210,12,0
v1,904,12,0,middle,12,197,10,0
v1,904,12,1,middle,12,197,10,0
v2,904,12,0,middle,12,197,10,0
v2,904,12,1,middle,12,197,10,0
v1,980,13,0,middle,10,211,9,0
v1,980,13,1,middle,10,211,9,0
v2,980,13,0,middle,10,211,9,0
v2,980,13,1,middle,10,211,9,0
v1,936,11,0,middle,14,178,11,0
v1,936,11,1,middle,14,178,11,0
v2,936,11,0,middle,14,178,11,0
v2,936,11,1,middle,14,178,11,0
v1,85,3,0,middle,16,60,10,0
v1,85,3,1,middle,16,60,10,0
v2,85,3,0,middle,16,60,10,0
v2,85,3,1,middle,16,60,10,0
v1,522,12,0,middle,14,203,10,0
v1,522,12,1,middle,14,203,10,0
v2,522,12,0,middle,14,203,10,0
v2,522,12,1,middle,14,203,10,0
v1,281,3,0,middle,16,60,12,0
v1,281,3,1,middle,16,60,12,0
v2,281,3,0,middle,16,60,12,0
v2,281,3,1,middle,16,60,12,0
v1,472,3,0,middle,16,60,13,0
v1,472,3,1,middle,16,60,13,1
v2,472,3,0,middle,16,60,13,0
v2,472,3,1,middle,16,60,13,0
v1,196,10,0,middle,16,188,11,0
v1,196,10,1,middle,16,188,11,0
v2,196,10,0,middle,16,188,11,0
v2,196,10,1,middle,16,188,11,0
v1,447,12,0,middle,16,180,15,1
v1,447,12,1,middle,16,180,15,0
v2,447,12,0,middle,16,180,15,0
v2,447,12,1,middle,16,180,15,0
v1,23,8,0,middle,16,126,14,0
v1,23,8,1,middle,16,126,14,0
v2,23,8,0,middle,16,126,14,0
v2,23,8,1,middle,16,126,14,0
v1,449,11,0,middle,16,170,11,0
v1,449,11,1,middle,16,170,11,0
v2,449,11,0,middle,16,170,11,0
v2,449,11,1,middle,16,170,11,0
v1,992,15,0,middle,10,237,10,0
v1,992,15,1,middle,10,237,10,0
v2,992,15,0,middle,10,237,10,0
v2,992,15,1,middle,10,237,10,0
v1,191,9,0,middle,16,147,14,0
v1,191,9,1,middle,16,147,14,0
v2,191,9,0,middle,16,147,14,0
v2,191,9,1,middle,16,147,14,0
v1,382,13,0,middle,16,216,13,1
v1,382,13,1,middle,16,216,13,0
v2,382,13,0,middle,16,216,13,0
v2,382,13,1,middle,16,216,13,0
v1,853,13,0,middle,15,194,13,0
v1,853,13,1,middle,15,194,13,0
v2,853,13,0,middle,15,194,13,0
v2,853,13,1,middle,15,194,13,0
v1,312,7,0,middle,16,121,10,0
v1,312,7,1,middle,16,121,10,0
v2,312,7,0,middle,16,121,10,0
v2,312,7,1,middle,16,121,10,0
v1,25,13,0,middle,16,173,14,0
v1,25,13,1,middle,16,173,14,0
v2,25,13,0,middle,16,173,14,0
v2,25,13,1,middle,16,173,14,0
v1,759,14,0,middle,11,225,10,0
v1,759,14,1,middle,11,225,10,0
v2,759,14,0,middle,11,225,10,0
v2,759,14,1,middle,11,225,10,0
v1,246,10,0,middle,16,165,11,0
v1,246,10,1,middle,16,165,11,0
v2,246,10,0,middle,16,165,11,0
v2,246,10,1,middle,16,165,11,0
v1,74,9,0,middle,16,166,7,0
v1,74,9,1,middle,16,166,7,0
v2,74,9,0,middle,16,166,7,0
v2,74,9,1,middle,16,166,7,0
v1,68,5,0,middle,16,94,14,0
v1,68,5,1,middle,16,94,14,0
v2,68,5,0,middle,16,94,14,0
v2,68,5,1,middle,16,94,14,0
v1,699,14,0,middle,11,234,11,1
v1,699,14,1,middle,11,234,11,1
v2,699,14,0,middle,11,234,11,0
v2,699,14,1,middle,11,234,11,0
v1,511,11,0,middle,16,180,14,0
v1,511,11,1,middle,16,180,14,0
v2,511,11,0,middle,16,180,14,0
v2,511,11,1,middle,16,180,14,0
v1,926,10,0,middle,10,186,8,0
v1,926,10,1,middle,10,186,8,0
v2,926,10,0,middle,10,186,8,0
v2,926,10,1,middle,10,186,8,0
v1,680,9,0,middle,10,174,6,0
v1,680,9,1,middle,10,174,6,0
v2,680,9,0,middle,10,174,6,0
v2,680,9,1,middle,10,174,6,0
v1,858,16,0,middle,14,282,9,0
v1,858,16,1,middle,14,282,9,1
v2,858,16,0,middle,14,282,9,0
v2,858,16,1,middle,14,282,9,0
v1,550,9,0,middle,12,157,10,0
v1,550,9,1,middle,12,157,10,0
v2,550,9,0,middle,12,157,10,0
v2,550,9,1,middle,12,157,10,0
v1,845,14,0,middle,13,202,13,0
v1,845,14,1,middle,13,202,13,0
v2,845,14,0,middle,13,202,13,0
v2,845,14,1,middle,13,202,13,0
v1,78,14,0,middle,16,200,15,1
v1,78,14,1,middle,16,200,15,0
v2,78,14,0,middle,16,200,15,0
v2,78,14,1,middle,16,200,15,0
v1,486,9,0,middle,16,132,14,0
v1,486,9,1,middle,16,132,14,0
v2,486,9,0,middle,16,132,14,0
v2,486,9,1,middle,16,132,14,0
v1,592,13,0,middle,12,197,12,0
v1,592,13,1,middle,12,197,12,0
v2,592,13,0,middle,12,197,12,0
v2,592,13,1,middle,12,197,12,0
v1,539,10,0,middle,13,180,8,0
v1,539,10,1,middle,13,180,8,0
v2,539,10,0,middle,13,180,8,0
v2,539,10,1,middle,13,180,8,0
v1,396,13,0,middle,16,211,14,0
v1,396,13,1,middle,16,211,14,0
v2,396,13,0,middle,16,211,14,0
v2,396,13,1,middle,16,211,14,0
v1,373,9,0,middle,16,157,13,0
v1,373,9,1,middle,16,157,13,0
v2,373,9,0,middle,16,157,13,0
v2,373,9,1,middle,16,157,13,0
v1,798,9,0,middle,14,156,9,0
v1,798,9,1,middle,14,156,9,0
v2,798,9,0,middle,14,156,9,0
v2,798,9,1,middle,14,156,9,0
v1,36,7,0,middle,16,130,13,0
v1,36,7,1,middle,16,130,13,0
v2,36,7,0,middle,16,130,13,0
v2,36,7,1,middle,16,130,13,0
v1,126,8,0,middle,16,153,6,0
v1,126,8,1,middle,16,153,6,0
v2,126,8,0,middle,16,153,6,0
v2,126,8,1,middle,16,153,6,0
v1,80,9,0,middle,16,163,12,0
v1,80,9,1,middle,16,163,12,0
v2,80,9,0,middle,16,163,12,0
v2,80,9,1,middle,16,163,12,0
v1,77,9,0,middle,16,156,10,0
v1,77,9,1,middle,16,156,10,1
v2,77,9,0,middle,16,156,10,0
v2,77,9,1,middle,16,156,10,0
v1,286,12,0,middle,16,172,14,0
v1,286,12,1,middle,16,172,14,0
v2,286,12,0,middle,16,172,14,0
v2,286,12,1,middle,16,172,14,0
v1,739,13,0,middle,15,200,12,0
v1,739,13,1,middle,15,200,12,0
v2,739,13,0,middle,15,200,12,0
v2,739,13,1,middle,15,200,12,0
v1,864,16,0,middle,14,211,14,0
v1,864,16,1,middle,14,211,14,0
v2,864,16,0,middle,14,211,14,0
v2,864,16,1,middle,14,211,14,0
v1,973,16,0,middle,15,231,13,0
v1,973,16,1,middle,15,231,13,0
v2,973,16,0,middle,15,231,13,0
v2,973,16,1,middle,15,231,13,0
v1,213,12,0,middle,16,208,11,0
v1,213,12,1,middle,16,208,11,0
v2,213,12,0,middle,16,208,11,0
v2,213,12,1,middle,16,208,11,0
v1,292,8,0,middle,16,135,11,0
v1,292,8,1,middle,16,135,11,0
v2,292,8,0,middle,16,135,11,0
v2,292,8,1,middle,16,135,11,0
v1,984,11,0,middle,14,161,12,1
v1,984,11,1,middle,14,161,12,0
v2,984,11,0,middle,14,161,12,0
v2,984,11,1,middle,14,161,12,0
v1,837,11,0,middle,11,192,6,0
v1,837,11,1,middle,11,192,6,1
v2,837,11,0,middle,11,192,6,0
v2,837,11,1,middle,11,192,6,0
v1,801,9,0,middle,11,167,5,1
v1,801,9,1,middle,11,167,5,0
v2,801,9,0,middle,11,167,5,0
v2,801,9,1,middle,11,167,5,0
v1,554,16,0,middle,10,229,10,0
v1,554,16,1,middle,10,229,10,0
v2,554,16,0,middle,10,229,10,0
v2,554,16,1,middle,10,229,10,0
v1,650,14,0,middle,10,249,8,0
v1,650,14,1,middle,10,249,8,0
v2,650,14,0,middle,10,249,8,0
v2,650,14,1,middle,10,249,8,0
v1,828,16,0,middle,14,231,14,0
v1,828,16,1,middle,14,231,14,1
v2,828,16,0,middle,14,231,14,0
v2,828,16,1,middle,14,231,14,0
v1,117,11,0,middle,16,198,12,0
v1,117,11,1,middle,16,198,12,0
v2,117,11,0,middle,16,198,12,0
v2,117,11,1,middle,16,198,12,0
v1,671,14,0,middle,13,214,12,0
v1,671,14,1,middle,13,214,12,1
v2,671,14,0,middle,13,214,12,0
v2,671,14,1,middle,13,214,12,0
v1,534,13,0,middle,14,222,11,0
v1,534,13,1,middle,14,222,11,0
v2,534,13,0,middle,14,222,11,0
v2,534,13,1,middle,14,222,11,0
v1,650,11,0,middle,10,204,7,0
v1,650,11,1,middle,10,204,7,0
v2,650,11,0,middle,10,204,7,0
v2,650,11,1,middle,10,204,7,0
v1,616,9,0,middle,12,158,10,0
v1,616,9,1,middle,12,158,10,0
v2,616,9,0,middle,12,158,10,0
v2,616,9,1,middle,12,158,10,0
v1,709,15,0,middle,15,201,15,0
v1,709,15,1,middle,15,201,15,1
v2,709,15,0,middle,15,201,15,0
v2,709,15,1,middle,15,201,15,0
v1,524,14,0,middle,10,230,10,0
v1,524,14,1,middle,10,230,10,0
v2,524,14,0,middle,10,230,10,0
v2,524,14,1,middle,10,230,10,0
v1,849,9,0,middle,11,155,7,0
v1,849,9,1,middle,11,155,7,0
v2,849,9,0,middle,11,155,7,0
v2,849,9,1,middle,11,155,7,0
v1,486,10,0,middle,16,141,14,0
v1,486,10,1,middle,16,141,14,0
v2,486,10,0,middle,16,141,14,0
v2,486,10,1,middle,16,141,14,0
v1,128,7,0,middle,16,117,12,0
v1,128,7,1,middle,16,117,12,0
v2,128,7,0,middle,16,117,12,0
v2,128,7,1,middle,16,117,12,0
v1,792,10,0,middle,14,158,12,0
v1,792,10,1,middle,14,158,12,0
v2,792,10,0,middle,14,158,12,0
v2,792,10,1,middle,14,158,12,0
v1,327,11,0,middle,16,189,13,1
v1,327,11,1,middle,16,189,13,0
v2,327,11,0,middle,16,189,13,0
v2,327,11,1,middle,16,189,13,0
v1,736,13,0,middle,12,239,9,0
v1,736,13,1,middle,12,239,9,0
v2,736,13,0,middle,12,239,9,0
v2,736,13,1,middle,12,239,9,0
v1,704,13,0,middle,10,242,8,0
v1,704,13,1,middle,10,242,8,0
v2,704,13,0,middle,10,242,8,0
v2,704,13,1,middle,10,242,8,0
v1,814,12,0,middle,12,198,11,0
v1,814,12,1,middle,12,198,11,0
v2,814,12,0,middle,12,198,11,0
v2,814,12,1,middle,12,198,11,0
v1,948,10,0,middle,14,161,11,0
v1,948,10,1,middle,14,161,11,0
v2,948,10,0,middle,14,161,11,0
v2,948,10,1,middle,14,161,11,0
v1,920,14,0,middle,10,194,10,0
v1,920,14,1,middle,10,194,10,0
v2,920,14,0,middle,10,194,10,0
v2,920,14,1,middle,10,194,10,0
v1,717,14,0,middle,11,211,10,0
v1,717,14,1,middle,11,211,10,1
v2,717,14,0,middle,11,211,10,0
v2,717,14,1,middle,11,211,10,0
v1,94,12,0,middle,16,221,8,0
v1,94,12,1,middle,16,221,8,0
v2,94,12,0,middle,16,221,8,0
v2,94,12,1,middle,16,221,8,0
v1,879,15,0,middle,11,256,11,0
v1,879,15,1,middle,11,256,11,0
v2,879,15,0,middle,11,256,11,0
v2,879,15,1,middle,11,256,11,0
v1,497,7,0,middle,16,134,9,1
v1,497,7,1,middle,16,134,9,0
v2,497,7,0,middle,16,134,9,0
v2,497,7,1,middle,16,134,9,0
v1,216,10,0,middle,16,141,15,0
v1,216,10,1,middle,16,141,15,0
v2,216,10,0,middle,16,141,15,0
v2,216,10,1,middle,16,141,15,0
v1,483,8,0,middle,16,149,8,0
v1,483,8,1,middle,16,149,8,0
v2,483,8,0,middle,16,149,8,0
v2,483,8,1,middle,16,149,8,0
v1,685,10,0,middle,15,157,11,0
v1,685,10,1,middle,15,157,11,0
v2,685,10,0,middle,15,157,11,0
v2,685,10,1,middle,15,157,11,0
v1,801,14,0,middle,11,246,6,0
v1,801,14,1,middle,11,246,6,0
v2,801,14,0,middle,11,246,6,0
v2,801,14,1,middle,11,246,6,0
v1,799,13,0,middle,15,174,15,1
v1,799,13,1,middle,15,174,15,0
v2,799,13,0,middle,15,174,15,0
v2,799,13,1,middle,15,174,15,0
v1,852,11,0,middle,14,192,9,1
v1,852,11,1,middle,14,192,9,1
v2,852,11,0,middle,14,192,9,0
v2,852,11,1,middle,14,192,9,0
v1,808,14,0,middle,12,225,12,0
v1,808,14,1,middle,12,225,12,0
v2,808,14,0,middle,12,225,12,0
v2,808,14,1,middle,12,225,12,0
v1,175,8,0,middle,16,141,11,0
v1,175,8,1,middle,16,141,11,1
v2,175,8,0,middle,16,141,11,0
v2,175,8,1,middle,16,141,11,0
v1,787,12,0,middle,15,189,14,0
v1,787,12,1,middle,15,189,14,0
v2,787,12,0,middle,15,189,14,0
v2,787,12,1,middle,15,189,14,0
v1,933,15,0,middle,11,207,11,0
v1,933,15,1,middle,11,207,11,1
v2,933,15,0,middle,11,207,11,0
v2,933,15,1,middle,11,207,11,0
v1,559,11,0,middle,15,194,7,0
v1,559,11,1,middle,15,194,7,0
v2,559,11,0,middle,15,194,7,0
v2,559,11,1,middle,15,194,7,0
v1,506,5,0,middle,16,88,14,0
v1,506,5,1,middle,16,88,14,0
v2,506,5,0,middle,16,88,14,0
v2,506,5,1,middle,16,88,14,0
v1,33,11,0,middle,16,175,12,0
v1,33,11,1,middle,16,175,12,0
v2,33,11,0,middle,16,175,12,0
v2,33,11,1,middle,16,175,12,0
v1,743,9,0,middle,13,170,13,0
v1,743,9,1,middle,13,170,13,1
v2,743,9,0,middle,13,170,13,0
v2,743,9,1,middle,13,170,13,0
v1,530,11,0,middle,10,193,9,0
v1,530,11,1,middle,10,193,9,0
v2,530,11,0,middle,10,193,9,0
v2,530,11,1,middle,10,193,9,0
v1,52,7,0,middle,16,135,7,0
v1,52,7,1,middle,16,135,7,0
v2,52,7,0,middle,16,135,7,0
v2,52,7,1,middle,16,135,7,0
v1,53,8,0,middle,16,134,13,0
v1,53,8,1,middle,16,134,13,0
v2,53,8,0,middle,16,134,13,0
v2,53,8,1,middle,16,134,13,0
v1,750,12,0,middle,14,217,7,0
v1,750,12,1,middle,14,217,7,1
v2,750,12,0,middle,14,217,7,0
v2,750,12,1,middle,14,217,7,0
v1,769,9,0,middle,15,148,13,0
v1,769,9,1,middle,15,148,13,0
v2,769,9,0,middle,15,148,13,0
v2,769,9,1,middle,15,148,13,0
v1,251,7,0,middle,16,127,9,0
v1,251,7,1,middle,16,127,9,0
v2,251,7,0,middle,16,127,9,0
v2,251,7,1,middle,16,127,9,0
v1,532,16,0,middle,12,235,12,0
v1,532,16,1,middle,12,235,12,0
v2,532,16,0,middle,12,235,12,0
v2,532,16,1,middle,12,235,12,0
v1,244,7,0,middle,16,120,11,1
v1,244,7,1,middle,16,120,11,0
v2,244,7,0,middle,16,120,11,0
v2,244,7,1,middle,16,120,11,0
v1,523,11,0,middle,15,177,8,1
v1,523,11,1,middle,15,177,8,0
v2,523,11,0,middle,15,177,8,0
v2,523,11,1,middle,15,177,8,0
v1,703,14,0,middle,15,223,14,0
v1,703,14,1,middle,15,223,14,0
v2,703,14,0,middle,15,223,14,0
v2,703,14,1,middle,15,223,14,0
v1,383,9,0,middle,16,161,13,0
v1,383,9,1,middle,16,161,13,0
v2,383,9,0,middle,16,161,13,0
v2,383,9,1,middle,16,161,13,0
v1,1009,9,0,middle,15,172,9,0
v1,1009,9,1,middle,15,172,9,1
v2,1009,9,0,middle,15,172,9,0
v2,1009,9,1,middle,15,172,9,0
v1,890,14,0,middle,10,254,9,0
v1,890,14,1,middle,10,254,9,0
v2,890,14,0,middle,10,254,9,0
v2,890,14,1,middle,10,254,9,0
v1,69,10,0,middle,16,155,15,0
v1,69,10,1,middle,16,155,15,0
v2,69,10,0,middle,16,155,15,0
v2,69,10,1,middle,16,155,15,0
v1,986,14,0,middle,10,217,8,0
v1,986,14,1,middle,10,217,8,0
v2,986,14,0,middle,10,217,8,0
v2,986,14,1,middle,10,217,8,0
v1,789,16,0,middle,11,235,11,0
v1,789,16,1,middle,11,235,11,0
v2,789,16,0,middle,11,235,11,0
v2,789,16,1,middle,11,235,11,0
v1,410,10,0,middle,16,156,11,0
v1,410,10,1,middle,16,156,11,0
v2,410,10,0,middle,16,156,11,0
v2,410,10,1,middle,16,156,11,0
v1,143,7,0,middle,16,138,7,0
v1,143,7,1,middle,16,138,7,0
v2,143,7,0,middle,16,138,7,0
v2,143,7,1,middle,16,138,7,0
v1,902,13,0,middle,10,233,10,0
v1,902,13,1,middle,10,233,10,0
v2,902,13,0,middle,10,233,10,0
v2,902,13,1,middle,10,233,10,0
v1,261,10,0,middle,16,145,12,0
v1,261,10,1,middle,16,145,12,0
v2,261,10,0,middle,16,145,12,0
v2,261,10,1,middle,16,145,12,0
v1,470,10,0,middle,16,154,10,0
v1,470,10,1,middle,16,154,10,0
v2,470,10,0,middle,16,154,10,0
v2,470,10,1,middle,16,154,10,0
v1,146,7,0,middle,16,110,15,0
v1,146,7,1,middle,16,110,15,0
v2,146,7,0,middle,16,110,15,0
v2,146,7,1,middle,16,110,15,0
v1,1017,11,0,middle,11,185,10,0
v1,1017,11,1,middle,11,185,10,0
v2,1017,11,0,middle,11,185,10,0
v2,1017,11,1,middle,11,185,10,0
v1,662,10,0,middle,10,186,7,0
v1,662,10,1,middle,10,186,7,0
v2,662,10,0,middle,10,186,7,0
v2,662,10,1,middle,10,186,7,0
v1,345,7,0,middle,16,118,14,0
v1,345,7,1,middle,16,118,14,0
v2,345,7,0,middle,16,118,14,0
v2,345,7,1,middle,16,118,14,0
v1,812,15,0,middle,10,213,10,0
v1,812,15,1,middle,10,213,10,0
v2,812,15,0,middle,10,213,10,0
v2,812,15,1,middle,10,213,10,0
v1,652,16,0,middle,12,268,12,0
v1,652,16,1,middle,12,268,12,1
v2,652,16,0,middle,12,268,12,0
v2,652,16,1,middle,12,268,12,0
v1,773,9,0,middle,13,167,7,0
v1,773,9,1,middle,13,167,7,0
v2,773,9,0,middle,13,167,7,0
v2,773,9,1,middle,13,167,7,0
v1,295,8,0,middle,16,131,14,0
v1,295,8,1,middle,16,131,14,1
v2,295,8,0,middle,16,131,14,0
v2,295,8,1,middle,16,131,14,0
v1,70,11,0,middle,16,173,12,1
v1,70,11,1,middle,16,173,12,1
v2,70,11,0,middle,16,173,12,0
v2,70,11,1,middle,16,173,12,0
v1,982,13,0,middle,12,239,11,0
v1,982,13,1,middle,12,239,11,0
v2,982,13,0,middle,12,239,11,0
v2,982,13,1,middle,12,239,11,0
v1,141,14,0,middle,16,190,15,1
v1,141,14,1,middle,16,190,15,0
v2,141,14,0,middle,16,190,15,0
v2,141,14,1,middle,16,190,15,0
v1,867,16,0,middle,11,265,9,0
v1,867,16,1,middle,11,265,9,0
v2,867,16,0,middle,11,265,9,0
v2,867,16,1,middle,11,265,9,0
v1,503,9,0,middle,16,159,11,0
v1,503,9,1,middle,16,159,11,0
v2,503,9,0,middle,16,159,11,0
v2,503,9,1,middle,16,159,11,0
v1,827,16,0,middle,13,226,13,1
v1,827,16,1,middle,13,226,13,0
v2,827,16,0,middle,13,226,13,0
v2,827,16,1,middle,13,226,13,0
v1,931,15,0,middle,15,236,12,0
v1,931,15,1,middle,15,236,12,0
v2,931,15,0,middle,15,236,12,0
v2,931,15,1,middle,15,236,12,0
v1,917,15,0,middle,13,239,13,0
v1,917,15,1,middle,13,239,13,0
v2,917,15,0,middle,13,239,13,0
v2,917,15,1,middle,13,239,13,0
v1,699,13,0,middle,11,225,11,0
v1,699,13,1,middle,11,225,11,0
v2,699,13,0,middle,11,225,11,0
v2,699,13,1,middle,11,225,11,0
v1,670,15,0,middle,12,201,12,0
v1,670,15,1,middle,12,201,12,0
v2,670,15,0,middle,12,201,12,0
v2,670,15,1,middle,12,201,12,0
v1,156,13,0,middle,16,224,10,0
v1,156,13,1,middle,16,224,10,0
v2,156,13,0,middle,16,224,10,0
v2,156,13,1,middle,16,224,10,0
v1,840,13,0,middle,14,205,10,0
v1,840,13,1,middle,14,205,10,0
v2,840,13,0,middle,14,205,10,0
v2,840,13,1,middle,14,205,10,0
v1,603,9,0,middle,11,155,9,0
v1,603,9,1,middle,11,155,9,0
v2,603,9,0,middle,11,155,9,0
v2,603,9,1,middle,11,155,9,0
v1,284,7,0,middle,16,125,10,0
v1,284,7,1,middle,16,125,10,0
v2,284,7,0,middle,16,125,10,0
v2,284,7,1,middle,16,125,10,0
v1,531,16,0,middle,11,282,9,0
v1,531,16,1,middle,11,282,9,0
v2,531,16,0,middle,11,282,9,0
v2,531,16,1,middle,11,282,9,0
v1,985,11,0,middle,15,171,11,0
v1,985,11,1,middle,15,171,11,0
v2,985,11,0,middle,15,171,11,0
v2,985,11,1,middle,15,171,11,0
v1,924,14,0,middle,14,219,11,0
v1,924,14,1,middle,14,219,11,0
v2,924,14,0,middle,14,219,11,0
v2,924,14,1,middle,14,219,11,0
v1,488,5,0,middle,16,90,10,1
v1,488,5,1,middle,16,90,10,0
v2,488,5,0,middle,16,90,10,0
v2,488,5,1,middle,16,90,10,0
v1,105,9,0,middle,16,164,12,0
v1,105,9,1,middle,16,164,12,0
v2,105,9,0,middle,16,164,12,0
v2,105,9,1,middle,16,164,12,0
v1,679,15,0,middle,15,201,14,0
v1,679,15,1,middle,15,201,14,0
v2,679,15,0,middle,15,201,14,0
v2,679,15,1,middle,15,201,14,0
v1,251,13,0,middle,16,217,12,0
v1,251,13,1,middle,16,217,12,0
v2,251,13,0,middle,16,217,12,0
v2,251,13,1,middle,16,217,12,0
v1,274,12,0,middle,16,192,13,0
v1,274,12,1,middle,16,192,13,0
v2,274,12,0,middle,16,192,13,0
v2,274,12,1,middle,16,192,13,0
v1,660,15,0,middle,14,228,12,0
v1,660,15,1,middle,14,228,12,0
v2,660,15,0,middle,14,228,12,0
v2,660,15,1,middle,14,228,12,0
v1,521,14,0,middle,13,217,11,0
v1,521,14,1,middle,13,217,11,0
v2,521,14,0,middle,13,217,11,0
v2,521,14,1,middle,13,217,11,0
v1,177,8,0,middle,16,146,10,0
v1,177,8,1,middle,16,146,10,0
v2,177,8,0,middle,16,146,10,0
v2,177,8,1,middle,16,146,10,0
v1,890,13,0,middle,10,240,9,1
v1,890,13,1,middle,10,240,9,1
v2,890,13,0,middle,10,240,9,0
v2,890,13,1,middle,10,240,9,0
v1,493,13,0,middle,16,219,11,1
v1,493,13,1,middle,16,219,11,0
v2,493,13,0,middle,16,219,11,0
v2,493,13,1,middle,16,219,11,0
v1,62,12,0,middle,16,203,13,0
v1,62,12,1,middle,16,203,13,0
v2,62,12,0,middle,16,203,13,0
v2,62,12,1,middle,16,203,13,0
v1,942,10,0,middle,14,144,10,0
v1,942,10,1,middle,14,144,10,0
v2,942,10,0,middle,14,144,10,0
v2,942,10,1,middle,14,144,10,0
v1,498,11,0,middle,16,174,14,0
v1,498,11,1,middle,16,174,14,0
v2,498,11,0,middle,16,174,14,0
v2,498,11,1,middle,16,174,14,0
v1,761,12,0,middle,13,205,8,0
v1,761,12,1,middle,13,205,8,0
v2,761,12,0,middle,13,205,8,0
v2,761,12,1,middle,13,205,8,0
v1,113,9,0,middle,16,161,10,0
v1,113,9,1,middle,16,161,10,0
v2,113,9,0,middle,16,161,10,0
v2,113,9,1,middle,16,161,10,0
v1,788,12,0,middle,10,204,10,0
v1,788,12,1,middle,10,204,10,0
v2,788,12,0,middle,10,204,10,0
v2,788,12,1,middle,10,204,10,0
v1,942,16,0,middle,14,205,12,0
v1,942,16,1,middle,14,205,12,0
v2,942,16,0,middle,14,205,12,0
v2,942,16,1,middle,14,205,12,0
v1,396,10,0,middle,16,180,14,0
v1,396,10,1,middle,16,180,14,0
v2,396,10,0,middle,16,180,14,0
v2,396,10,1,middle,16,180,14,0
v1,244,8,0,middle,16,132,11,0
v1,244,8,1,middle,16,132,11,0
v2,244,8,0,middle,16,132,11,0
v2,244,8,1,middle,16,132,11,0
v1,109,10,0,middle,16,179,11,0
v1,109,10,1,middle,16,179,11,0
v2,109,10,0,middle,16,179,11,0
v2,109,10,1,middle,16,179,11,0
v1,410,8,0,middle,16,130,10,0
v1,410,8,1,middle,16,130,10,0
